order_id,timestamp,dish_name,category,quantity,price,cost,server_id
6892,2026-01-31 19:26:36.888410,Salad,Appetizer,1,9.63,5.77,Charlie
6893,2025-12-19 19:46:35.016496,Tomahawk,Main,1,31.88,16.31,Bob
6894,2026-02-22 12:18:10.447732,Spring Rolls,Appetizer,1,8.15,3.46,Alice
6895,2026-02-22 15:00:12.245266,Tomahawk,Main,3,34.47,22.85,Alice
6896,2026-01-21 18:13:17.009864,Carbonara,Main,3,13.94,6.64,Alice
6897,2026-01-23 23:10:53.016629,Spring Rolls,Appetizer,1,8.0,4.99,Diana
6898,2025-12-21 02:44:28.365439,Burger,Main,1,12.7,5.33,Charlie
6899,2026-02-04 02:38:49.107063,Burger,Main,1,11.13,7.61,Alice
6900,2026-02-26 21:03:20.871934,Ice Cream,Dessert,3,6.69,3.09,Alice
6901,2026-03-10 12:10:43.735141,Sushi,Main,1,17.95,7.93,Charlie
6902,2026-01-20 13:49:22.408718,Coffee,Drink,1,3.6,2.03,Alice
6903,2026-02-15 06:51:45.721963,Soda,Drink,2,3.23,1.62,Bob
6904,2026-02-19 12:49:28.617845,Burger,Main,2,11.18,6.6,Bob
6905,2026-01-09 01:08:40.780547,Salad,Appetizer,1,9.84,6.17,Diana
6906,2026-01-17 06:14:48.253419,Sushi,Main,1,19.26,10.12,Alice
6907,2026-02-03 12:32:25.656420,Burger,Main,3,12.8,8.48,Diana
6908,2026-02-01 05:22:00.350801,Spring Rolls,Appetizer,1,7.58,4.64,Charlie
6909,2026-02-06 23:22:26.966717,Tomahawk,Main,2,33.94,16.5,Bob
6910,2026-02-08 03:53:25.410164,Soda,Drink,2,3.05,1.98,Alice
6911,2026-02-08 19:16:05.805350,Pizza,Main,3,14.91,7.27,Charlie
6912,2026-02-15 19:31:06.183239,Sushi,Main,2,17.27,9.63,Alice
6913,2025-12-16 19:49:09.732246,,Appetizer,2,,3.54,Bob
6914,2026-01-06 13:55:25.562265,Sushi,Main,5,18.29,9.38,Alice
6915,2026-02-15 00:06:04.197777,Spring Rolls,Appetizer,2,8.19,4.29,Bob
6916,2026-01-03 06:56:18.580734,Spring Rolls,Appetizer,2,8.02,3.84,Bob
6917,2026-02-22 13:49:40.843000,Sushi,Main,1,16.87,10.3,Diana
6918,2026-02-19 17:10:50.925278,Sushi,Main,3,18.14,10.52,Alice
6919,2025-12-28 20:36:27.423697,Ice Cream,Dessert,2,6.85,4.74,Alice
6920,2026-03-10 14:07:55.379677,Soda,Drink,1,2.85,1.81,Diana
6921,2026-02-22 20:43:52.987942,Pizza,Main,3,13.04,6.1,Charlie
6922,2026-02-17 05:59:32.292886,Salad,Appetizer,3,8.21,4.49,Alice
6923,2026-02-18 13:35:52.593428,Carbonara,Main,3,12.71,8.07,Bob
6924,2026-01-25 14:02:26.771580,Coffee,Drink,3,4.08,1.81,Charlie
6925,2026-02-28 22:56:14.750974,Ice Cream,Dessert,1,6.31,3.19,Charlie
6926,2026-02-04 03:30:09.173645,Carbonara,Main,1,12.22,7.54,Bob
6927,2025-12-21 01:40:24.725157,Spring Rolls,Appetizer,1,8.37,3.85,Alice
6928,2026-02-12 19:58:56.501390,Sushi,Main,3,19.34,12.86,Alice
6929,2026-01-19 16:43:03.021413,Sushi,Main,2,17.25,9.15,Bob
6930,2026-02-06 03:55:39.785906,Spring Rolls,Appetizer,3,7.69,3.45,Alice
6931,2026-02-12 20:18:08.390170,Burger,Main,3,12.62,7.62,Bob
6932,2026-01-02 03:21:10.349270,Sushi,Main,1,18.8,7.79,Diana
6933,2026-02-06 20:17:50.645249,Coffee,Drink,1,4.28,2.05,Charlie
6934,2026-01-22 19:19:13.100571,Coffee,Drink,3,3.88,2.61,Charlie
6935,2026-01-19 11:59:29.314405,Soda,Drink,3,2.77,1.9,Alice
6936,2026-03-11 13:50:38.954987,Ice Cream,Dessert,1,6.36,2.8,Charlie
6937,2026-01-01 14:49:33.112457,Salad,Appetizer,1,8.39,5.58,Bob
6938,2026-02-14 12:01:09.512323,Salad,Appetizer,2,9.64,6.51,Bob
6939,2025-12-17 11:37:20.341949,Ice Cream,Dessert,2,6.31,3.49,Alice
6940,2026-01-05 20:16:11.237168,Tomahawk,Main,1,35.69,22.59,Bob
6941,2025-12-30 12:21:18.367608,Pizza,Main,5,12.78,7.73,Alice
6942,2026-03-05 19:54:36.361309,Tomahawk,Main,2,36.12,21.96,Charlie
6943,2026-01-13 17:17:33.419100,Spring Rolls,Appetizer,1,7.7,4.95,Bob
6944,2025-12-16 20:48:55.995731,Burger,Main,2,11.61,7.12,Diana
6945,2026-02-08 20:11:30.469166,Sushi,Main,4,19.76,10.12,Alice
6946,2026-01-01 19:32:07.291216,Tomahawk,Main,1,38.38,21.03,Bob
6947,2025-12-19 02:03:44.964743,Pizza,Main,3,14.65,8.51,Alice
6948,2026-01-15 13:00:02.564392,Spring Rolls,Appetizer,2,7.89,4.63,Bob
6949,2026-01-15 12:00:32.895765,Sushi,Main,1,18.89,9.15,Diana
6950,2026-02-02 20:18:48.535011,Salad,Appetizer,1,8.8,4.56,Charlie
6951,2026-02-03 20:13:12.704553,Sushi,Main,2,16.55,7.99,Bob
6952,2026-01-21 10:00:07.386109,Tomahawk,Main,1,34.47,18.24,Alice
6953,2026-01-16 13:48:27.792283,Sushi,Main,2,16.32,7.43,Bob
6954,2026-01-23 01:07:19.191026,Tomahawk,Main,2,36.97,17.12,Charlie
6955,2026-01-17 12:30:31.311861,Pizza,Main,2,13.77,5.67,Alice
6956,2026-01-07 07:52:01.289073,Burger,Main,3,12.52,5.16,Charlie
6957,2026-01-27 08:19:33.482969,Sushi,Main,3,17.04,8.11,Alice
6958,2026-01-06 06:17:23.676641,Salad,Appetizer,2,9.36,6.2,Alice
6959,2026-01-03 20:25:34.497542,Salad,Appetizer,1,9.11,4.41,Bob
6960,2026-02-22 12:45:42.813501,Sushi,Main,1,18.46,8.5,Alice
6961,2026-02-09 14:35:56.694745,Coffee,Drink,2,4.21,2.91,Charlie
6962,2026-01-13 15:27:23.927033,Carbonara,Main,1,12.42,6.45,Bob
6963,2026-01-03 13:46:08.920508,Ice Cream,Dessert,2,7.55,5.18,Alice
6964,2025-12-19 20:46:42.159479,Tomahawk,Main,3,31.8,16.57,Alice
6965,2026-01-07 13:07:20.884663,Carbonara,Main,1,12.41,6.73,Bob
6966,2025-12-25 01:19:44.110316,Carbonara,Main,1,12.7,7.89,Bob
6967,2025-12-15 05:00:22.184525,Sushi,Main,2,16.65,8.86,Diana
6968,2025-12-26 09:06:00.620212,Tomahawk,Main,2,37.52,16.01,Alice
6969,2026-01-30 03:24:27.764989,Sushi,Main,2,16.94,11.43,Alice
6970,2026-02-28 06:31:13.785134,Coffee,Drink,3,4.04,2.57,Bob
6971,2026-01-05 12:55:46.602957,Ice Cream,Dessert,1,6.57,3.13,Alice
6972,2026-02-15 00:47:34.204912,Sushi,Main,1,16.65,10.29,Alice
6973,2026-02-20 01:27:41.591812,Burger,Main,4,11.49,7.19,Bob
6974,2025-12-25 19:24:42.184504,Salad,Appetizer,3,9.88,4.75,Alice
6975,2026-02-18 18:28:31.980170,Salad,Appetizer,1,8.14,4.85,Alice
6976,2026-01-15 08:44:23.197097,Coffee,Drink,2,3.88,2.66,Bob
6977,2026-02-10 20:13:16.559335,Salad,Appetizer,2,9.22,5.25,Bob
6978,2026-02-20 09:40:38.946169,Spring Rolls,Appetizer,3,8.74,4.4,Bob
6979,2026-01-25 13:18:59.906082,Sushi,Main,2,17.82,10.73,Diana
6980,2026-02-10 12:31:14.165002,Spring Rolls,Appetizer,1,8.71,4.0,Alice
6981,2026-01-19 06:26:41.795151,Tomahawk,Main,5,37.71,19.46,Diana
6982,2026-03-10 17:26:28.894554,Tomahawk,Main,2,32.69,14.4,Bob
6983,2026-01-07 18:32:33.499765,Ice Cream,Dessert,1,6.32,3.57,Alice
6984,2025-12-30 12:38:03.336463,Salad,Appetizer,1,9.41,5.26,Bob
6985,2025-12-22 19:41:16.393451,Pizza,Main,2,14.53,9.12,Alice
6986,2026-01-18 05:37:52.663776,Soda,Drink,1,2.86,1.59,Alice
6987,2026-01-17 07:45:56.392060,Pizza,Main,2,14.25,6.01,Alice
6988,2025-12-26 19:50:22.887834,Burger,Main,1,12.93,5.62,Charlie
6989,2026-01-14 16:41:32.539529,Salad,Appetizer,3,9.33,5.95,Alice
6990,2026-02-06 17:58:18.126677,Sushi,Main,4,16.52,6.91,Charlie
6991,2026-02-25 22:34:32.325135,Coffee,Drink,3,3.71,1.57,Bob
6992,2026-02-15 14:23:04.689024,Coffee,Drink,1,4.1,2.6,Bob
6993,2026-02-16 02:34:33.324120,Pizza,Main,1,13.35,6.67,Alice
6994,2026-02-26 01:44:40.390916,Carbonara,Main,2,11.78,6.22,Alice
6995,2026-01-28 01:19:08.148785,Carbonara,Main,2,11.88,5.1,Bob
6996,2026-01-22 16:15:16.836141,Coffee,Drink,1,3.86,2.36,Alice
6997,2026-02-02 17:08:40.752098,Spring Rolls,Appetizer,3,7.57,3.41,Alice
6998,2026-01-01 12:55:37.595711,Spring Rolls,Appetizer,2,7.98,3.27,Diana
6999,2025-12-23 06:27:48.264911,Burger,Main,2,12.39,7.03,Alice
7000,2026-01-22 05:55:40.331815,Burger,Main,2,12.01,6.71,Alice
7001,2026-02-08 12:51:59.861842,Spring Rolls,Appetizer,4,8.38,4.52,Charlie
7002,2026-01-08 13:27:21.146549,Tomahawk,Main,6,35.98,23.03,Bob
7003,2026-02-17 08:38:46.320284,Spring Rolls,Appetizer,1,7.93,3.42,Diana
7004,2026-02-23 13:34:36.265489,Pizza,Main,1,14.29,7.97,Alice
7005,2026-03-10 09:33:09.557564,Tomahawk,Main,1,35.83,21.77,Bob
7006,2025-12-26 19:25:16.596079,Sushi,Main,2,19.07,10.27,Alice
7007,2026-01-05 12:25:12.765327,Coffee,Drink,1,3.65,1.66,Bob
7008,2026-01-20 07:43:06.035160,Burger,Main,1,10.82,6.37,Alice
7009,2026-02-19 07:56:31.841315,Salad,Appetizer,3,8.4,4.38,Bob
7010,2026-01-10 09:44:36.655478,Pizza,Main,2,12.99,6.31,Charlie
7011,2026-01-28 19:36:11.129859,Burger,Main,2,11.16,4.98,Alice
7012,2026-01-29 13:37:27.086576,Pizza,Main,1,12.7,8.8,Charlie
7013,2026-01-29 08:19:28.624000,Ice Cream,Dessert,2,6.45,4.15,Charlie
7014,2026-01-25 21:30:03.881083,Pizza,Main,1,15.33,8.45,Charlie
7015,2026-02-24 21:43:37.400588,Carbonara,Main,1,13.42,6.96,Alice
7016,2026-01-16 16:19:40.315050,Carbonara,Main,2,13.91,7.92,Bob
7017,2026-02-08 00:26:20.747056,Spring Rolls,Appetizer,1,7.77,4.2,Bob
7018,2026-03-02 04:06:13.419550,Salad,Appetizer,1,8.39,5.3,Alice
7019,2026-01-18 14:53:56.828595,Salad,Appetizer,2,9.36,4.87,Charlie
7020,2026-01-12 22:44:16.607304,Coffee,Drink,2,4.21,2.87,Bob
7021,2026-02-09 03:40:40.125901,Soda,Drink,2,2.86,1.25,Bob
7022,2025-12-30 11:47:53.722492,Pizza,Main,1,13.15,9.12,Bob
7023,2026-01-30 19:04:03.611680,Pizza,Main,1,15.32,10.4,Charlie
7024,2026-01-24 07:37:12.903420,Salad,Appetizer,1,8.46,5.3,Bob
7025,2026-02-17 19:24:31.301129,Ice Cream,Dessert,1,7.02,3.42,Bob
7026,2025-12-26 14:59:51.539936,Burger,Main,2,12.95,7.07,Charlie
7027,2026-02-04 20:43:30.081190,Coffee,Drink,2,3.8,1.74,Bob
7028,2026-03-03 12:37:19.285228,Sushi,Main,1,18.96,7.99,Bob
7029,2025-12-22 09:40:51.267783,Ice Cream,Dessert,2,7.31,4.67,Diana
7030,2026-02-08 12:15:40.252006,Tomahawk,Main,2,31.98,15.33,Alice
7031,2025-12-16 12:53:37.187464,Coffee,Drink,1,4.39,2.66,Alice
7032,2025-12-18 23:41:12.807632,Salad,Appetizer,1,8.49,3.56,Alice
7033,2026-01-11 12:00:10.054320,Soda,Drink,1,2.91,2.0,Alice
7034,2025-12-22 22:47:14.400564,Carbonara,Main,3,14.0,5.84,Diana
7035,2026-01-18 19:09:07.648288,Spring Rolls,Appetizer,1,8.21,3.52,Alice
7036,2026-02-18 13:27:43.964901,Coffee,Drink,1,3.97,1.91,Alice
7037,2026-02-16 07:04:23.734192,Tomahawk,Main,1,35.9,16.87,Charlie
7038,2026-03-07 02:55:10.985287,Coffee,Drink,3,4.15,2.03,Charlie
7039,2026-02-24 19:45:38.197337,Salad,Appetizer,2,8.47,4.75,Diana
7040,2026-01-27 10:58:27.065751,Coffee,Drink,1,3.62,2.5,Alice
7041,2026-01-30 15:36:49.603090,Soda,Drink,1,2.9,1.46,Diana
7042,2026-02-28 13:41:03.707991,Sushi,Main,3,17.34,9.31,Alice
7043,2026-01-16 09:53:17.809593,Ice Cream,Dessert,2,6.39,3.25,Bob
7044,2026-02-06 12:52:06.218223,Carbonara,Main,3,12.67,5.83,Charlie
7045,2026-01-03 06:08:55.635913,Salad,Appetizer,3,9.88,4.03,Charlie
7046,2026-01-23 19:46:32.186052,Soda,Drink,2,3.0,1.52,Diana
7047,2025-12-21 04:44:52.795709,Sushi,Main,2,17.6,9.13,Charlie
7048,2026-01-30 05:11:17.889921,Coffee,Drink,2,3.99,2.04,Diana
7049,2025-12-21 23:08:34.385705,Spring Rolls,Appetizer,1,8.55,4.49,Charlie
7050,2026-03-08 13:02:53.296259,Ice Cream,Dessert,3,7.59,4.67,Bob
7051,2026-03-06 14:04:54.024731,Pizza,Main,4,14.88,8.45,Charlie
7052,2026-03-02 00:29:45.157043,Soda,Drink,2,3.29,1.71,Bob
7053,2026-02-14 20:57:27.248220,Coffee,Drink,1,4.0,2.77,Alice
7054,2026-02-13 15:47:58.313671,Ice Cream,Dessert,1,7.63,3.53,Diana
7055,2025-12-30 19:14:23.470570,Pizza,Main,2,13.77,9.46,Alice
7056,2026-01-03 03:10:20.376837,Coffee,Drink,3,3.72,1.99,Alice
7057,2026-02-25 18:58:12.961833,Pizza,Main,1,13.59,8.91,Alice
7058,2025-12-19 19:58:39.595723,Pizza,Main,2,13.22,9.02,Alice
7059,2026-01-21 10:36:44.836051,Tomahawk,Main,5,35.49,14.3,Alice
7060,2025-12-30 12:36:49.312917,Ice Cream,Dessert,3,7.5,3.48,Bob
7061,2026-01-18 21:00:31.523776,Coffee,Drink,1,4.39,2.77,Alice
7062,2025-12-16 22:40:50.979654,Tomahawk,Main,1,33.52,21.63,Alice
7063,2026-03-06 19:17:53.415928,Spring Rolls,Appetizer,2,8.67,5.85,Diana
7064,2026-03-09 21:05:48.199976,Ice Cream,Dessert,3,6.78,4.06,Bob
7065,2026-02-27 20:07:43.677174,Carbonara,Main,2,13.0,8.53,Bob
7066,2026-03-02 17:23:09.136042,Ice Cream,Dessert,6,6.81,2.84,Bob
7067,2026-01-31 13:30:01.748533,Carbonara,Main,1,14.29,8.97,Alice
7068,2026-02-28 21:44:55.829559,Salad,Appetizer,1,8.17,4.69,Alice
7069,2025-12-24 04:21:21.933889,Spring Rolls,Appetizer,2,8.63,5.24,Charlie
7070,2026-01-12 13:41:53.478506,Soda,Drink,3,3.26,1.54,Alice
7071,2026-01-12 09:55:21.050073,Coffee,Drink,1,4.35,2.43,Alice
7072,2026-01-25 07:45:36.386358,Soda,Drink,2,2.72,1.26,Alice
7073,2025-12-12 19:47:30.661803,Ice Cream,Dessert,1,6.6,3.58,Bob
7074,2026-02-09 02:55:32.151098,Tomahawk,Main,2,35.73,22.17,Diana
7075,2026-02-27 10:36:36.030396,Ice Cream,Dessert,2,7.26,3.66,Bob
7076,2026-01-13 22:28:55.857779,Tomahawk,Main,2,37.49,16.97,Alice
7077,2026-02-12 20:18:15.356169,Coffee,Drink,1,3.89,2.24,Charlie
7078,2026-01-13 20:41:28.991423,Salad,Appetizer,2,8.58,5.23,Alice
7079,2026-02-24 15:29:06.698006,Burger,Main,3,12.68,6.91,Alice
7080,2025-12-29 03:42:49.926407,Salad,Appetizer,1,8.36,4.81,Bob
7081,2025-12-17 13:15:35.965483,Coffee,Drink,2,4.2,2.9,Charlie
7082,2026-02-09 19:29:48.249214,Soda,Drink,2,2.74,1.86,Alice
7083,2025-12-10 23:22:06.055983,Burger,Main,2,12.05,8.39,Alice
7084,2025-12-28 06:18:35.079956,Ice Cream,Dessert,1,7.49,3.55,Bob
7085,2026-01-10 18:47:12.226223,Spring Rolls,Appetizer,2,7.71,3.17,Charlie
7086,2026-02-20 20:51:42.327750,Coffee,Drink,3,4.0,2.69,Alice
7087,2026-01-02 02:43:20.956549,Spring Rolls,Appetizer,2,8.19,3.39,Bob
7088,2025-12-22 03:07:38.506997,Coffee,Drink,3,3.91,2.55,Alice
7089,2026-02-20 18:04:58.229001,Ice Cream,Dessert,1,6.51,3.87,Charlie
7090,2026-02-15 11:08:56.339975,Burger,Main,5,12.03,8.09,Bob
7091,2025-12-28 06:48:56.830989,Ice Cream,Dessert,2,7.19,3.25,Alice
7092,2026-01-05 08:20:45.884315,Pizza,Main,1,12.62,5.67,Alice
7093,2026-02-03 18:04:23.434072,Ice Cream,Dessert,2,6.91,3.83,Alice
7094,2026-01-13 07:04:56.699610,Salad,Appetizer,2,8.68,3.88,Charlie
7095,2026-01-23 19:10:56.382755,Ice Cream,Dessert,1,6.77,4.58,Alice
7096,2026-01-07 20:01:13.482187,Ice Cream,Dessert,2,6.92,3.33,Alice
7097,2026-03-11 07:22:59.648904,Tomahawk,Main,2,32.33,18.91,Alice
7098,2026-02-22 20:17:12.464568,Soda,Drink,1,3.01,1.25,Alice
7099,2026-01-27 03:23:13.767207,Salad,Appetizer,1,8.72,5.19,Bob
7100,2026-01-03 10:51:56.631923,Salad,Appetizer,2,8.45,4.16,Bob
7101,2026-02-16 16:09:20.829736,Soda,Drink,4,2.72,1.43,Charlie
7102,2026-01-24 09:57:49.883645,Ice Cream,Dessert,3,6.54,4.02,Alice
7103,2026-02-22 23:14:49.595461,Soda,Drink,1,2.78,1.89,Bob
7104,2025-12-10 14:41:30.703062,Sushi,Main,2,17.69,8.77,Alice
7105,2026-03-07 12:51:33.663478,Tomahawk,Main,2,33.74,16.84,Charlie
7106,2026-02-14 09:59:49.668045,Ice Cream,Dessert,3,7.28,3.59,Alice
7107,2025-12-24 13:06:16.358307,Pizza,Main,1,15.08,10.48,Alice
7108,2026-02-25 18:38:47.547611,Ice Cream,Dessert,1,7.6,3.67,Bob
7109,2026-02-23 13:44:57.905042,Salad,Appetizer,1,9.5,6.41,Bob
7110,2026-02-28 04:21:45.487415,Coffee,Drink,1,4.25,2.69,Alice
7111,2025-12-21 19:03:57.976902,Soda,Drink,1,2.85,1.88,Alice
7112,2026-02-08 22:22:15.963795,Carbonara,Main,5,12.71,8.16,Charlie
7113,2025-12-17 13:20:45.774270,Ice Cream,Dessert,3,7.27,4.25,Charlie
7114,2025-12-31 12:12:36.064039,Coffee,Drink,3,3.63,1.64,Bob
7115,2026-03-01 19:12:11.200304,Carbonara,Main,2,14.12,9.16,Charlie
7116,2026-02-12 02:57:57.513577,Tomahawk,Main,2,36.46,23.8,Alice
7117,2026-03-07 02:13:55.683356,Burger,Main,1,11.26,6.06,Alice
7118,2026-03-10 18:55:31.201425,Tomahawk,Main,2,32.25,14.0,Alice
7119,2025-12-15 07:55:18.211237,Spring Rolls,Appetizer,2,8.08,4.75,Charlie
7120,2026-02-01 11:11:49.716040,Salad,Appetizer,1,8.91,4.56,Bob
7121,2026-01-18 22:40:50.731630,Soda,Drink,2,3.15,1.52,Charlie
7122,2026-01-08 18:36:19.268944,Sushi,Main,2,18.79,8.83,Charlie
7123,2026-01-16 14:45:53.498091,Soda,Drink,3,3.04,1.96,Alice
7124,2026-02-04 03:19:54.342057,Ice Cream,Dessert,1,7.22,4.44,Alice
7125,2025-12-20 09:48:55.718246,Ice Cream,Dessert,3,6.42,3.71,Bob
7126,2026-03-09 10:19:38.931966,Ice Cream,Dessert,1,6.63,3.7,Charlie
7127,2026-03-06 07:33:14.554848,Salad,Appetizer,2,9.55,5.86,Bob
7128,2025-12-24 19:33:08.099703,Burger,Main,2,11.5,6.66,Alice
7129,2026-01-14 12:48:57.977576,Sushi,Main,1,18.71,9.34,Alice
7130,2026-02-20 12:49:18.602773,Ice Cream,Dessert,2,7.23,3.81,Alice
7131,2026-01-08 22:29:09.883834,Coffee,Drink,1,3.64,1.88,Alice
7132,2026-02-17 23:10:28.806975,Burger,Main,1,11.04,5.44,Bob
7133,2026-01-08 19:08:19.010777,Pizza,Main,2,13.83,7.16,Charlie
7134,2026-02-12 04:29:48.377776,Ice Cream,Dessert,1,7.06,4.37,Bob
7135,2025-12-12 06:46:59.354580,Soda,Drink,2,2.71,1.21,Bob
7136,2026-01-06 12:21:21.346741,Ice Cream,Dessert,3,6.44,3.04,Alice
7137,2026-03-03 21:33:25.768448,Spring Rolls,Appetizer,1,8.12,4.42,Bob
7138,2026-01-24 07:19:47.742636,Pizza,Main,3,14.17,8.31,Alice
7139,2026-01-15 10:12:25.197616,Pizza,Main,1,13.05,8.7,Charlie
7140,2025-12-31 19:48:49.504870,Burger,Main,1,13.02,5.71,Alice
7141,2025-12-24 19:36:10.280390,Soda,Drink,2,3.09,1.76,Bob
7142,2026-01-09 13:52:52.896223,Salad,Appetizer,1,8.68,4.66,Charlie
7143,2025-12-24 20:56:11.090488,Burger,Main,1,12.62,8.45,Bob
7144,2026-01-13 08:54:18.543005,Salad,Appetizer,1,8.3,5.12,Diana
7145,2025-12-15 12:34:47.611021,Burger,Main,2,12.73,5.35,Charlie
7146,2026-01-13 04:35:19.365833,Burger,Main,2,12.18,7.56,Bob
7147,2025-12-25 03:59:17.825079,Burger,Main,1,12.86,7.64,Alice
7148,2026-01-16 22:23:22.042037,Tomahawk,Main,3,31.7,15.09,Alice
7149,2025-12-15 12:45:22.036663,Pizza,Main,2,12.68,5.45,Alice
7150,2025-12-18 16:31:40.336050,Sushi,Main,4,18.11,11.87,Alice
7151,2026-02-22 12:58:38.546951,Salad,Appetizer,2,8.84,4.4,Diana
7152,2025-12-19 21:17:08.329306,Spring Rolls,Appetizer,1,8.34,5.12,Bob
7153,2026-02-14 02:41:55.146339,Ice Cream,Dessert,1,6.85,4.3,Charlie
7154,2026-01-11 20:56:51.747969,Tomahawk,Main,4,32.23,13.33,Charlie
7155,2026-03-08 17:29:15.748870,Carbonara,Main,2,13.14,8.96,Charlie
7156,2026-03-01 04:10:14.444669,Soda,Drink,1,2.74,1.36,Charlie
7157,2025-12-27 16:04:53.892119,Ice Cream,Dessert,2,6.82,3.82,Bob
7158,2026-01-04 11:18:03.979193,Burger,Main,2,11.61,7.54,Diana
7159,2026-01-19 13:22:14.332254,Salad,Appetizer,3,8.46,5.71,Alice
7160,2025-12-27 13:12:29.823883,Salad,Appetizer,1,8.97,6.01,Diana
7161,2026-02-16 20:41:03.411494,Burger,Main,2,11.42,6.34,Alice
7162,2026-02-24 17:46:44.321940,Spring Rolls,Appetizer,2,8.37,3.41,Diana
7163,2025-12-27 20:33:51.333751,Tomahawk,Main,1,35.75,19.75,Charlie
7164,2026-02-25 10:32:43.449147,Tomahawk,Main,1,38.05,16.49,Bob
7165,2026-01-05 11:09:59.213002,Carbonara,Main,2,14.25,7.81,Bob
7166,2026-01-09 19:42:40.857795,Salad,Appetizer,2,9.07,4.3,Alice
7167,2025-12-21 20:32:19.886751,Tomahawk,Main,3,31.67,21.22,Charlie
7168,2026-01-31 01:10:10.234410,Ice Cream,Dessert,2,7.56,3.4,Alice
7169,2026-02-03 04:26:18.822071,Pizza,Main,3,14.52,6.66,Charlie
7170,2025-12-26 15:42:52.713969,Coffee,Drink,2,3.9,2.14,Alice
7171,2026-02-09 13:54:20.064661,Pizza,Main,3,14.39,6.12,Alice
7172,2026-01-24 20:54:18.428951,Sushi,Main,3,16.67,8.44,Alice
7173,2026-01-05 13:51:31.463896,Sushi,Main,2,17.9,11.78,Bob
7174,2026-02-01 12:55:38.648896,Soda,Drink,2,3.2,2.0,Alice
7175,2026-01-02 19:07:40.569633,Ice Cream,Dessert,1,6.37,3.38,Alice
7176,2025-12-29 06:40:40.731268,Salad,Appetizer,2,9.69,5.84,Bob
7177,2026-01-11 23:24:46.474434,Salad,Appetizer,1,8.27,5.53,Charlie
7178,2026-02-28 06:21:13.773727,Carbonara,Main,2,12.57,5.14,Bob
7179,2026-01-05 13:01:35.960692,Sushi,Main,2,18.03,9.75,Bob
7180,2026-03-03 19:17:32.780617,Tomahawk,Main,1,38.01,23.81,Alice
7181,2025-12-16 23:38:15.838308,Ice Cream,Dessert,3,6.43,4.12,Bob
7182,2026-02-19 19:25:42.498173,Coffee,Drink,6,3.81,2.1,Charlie
7183,2026-02-11 20:27:09.472085,Carbonara,Main,2,11.83,6.26,Bob
7184,2026-02-25 03:38:45.088612,Coffee,Drink,3,4.26,2.97,Charlie
7185,2026-01-03 13:59:31.191077,Pizza,Main,1,12.96,6.67,Alice
7186,2026-01-01 01:54:00.079119,Burger,Main,1,13.1,5.78,Bob
7187,2026-03-07 23:14:12.375114,Carbonara,Main,2,13.34,8.09,Charlie
7188,2026-02-06 19:28:54.497115,Carbonara,Main,4,12.81,8.25,Bob
7189,2026-01-05 13:23:08.536943,Pizza,Main,1,14.19,8.44,Alice
7190,2026-03-04 20:51:50.717824,Soda,Drink,3,2.96,1.22,Bob
7191,2026-02-17 16:31:58.694162,Burger,Main,2,11.46,6.35,Bob
7192,2026-02-11 22:49:21.101498,Pizza,Main,1,13.64,8.81,Diana
7193,2026-02-13 12:08:03.256890,Carbonara,Main,2,12.31,8.2,Charlie
7194,2026-03-05 13:07:04.063820,Pizza,Main,3,15.39,9.78,Charlie
7195,2025-12-12 08:58:55.495766,Ice Cream,Dessert,2,6.74,2.94,Alice
7196,2026-02-16 18:27:33.756882,Tomahawk,Main,1,32.75,18.08,Charlie
7197,2026-01-28 23:43:22.231999,Coffee,Drink,3,4.32,2.33,Diana
7198,2026-03-08 05:49:02.207468,Carbonara,Main,3,12.6,8.21,Alice
7199,2026-02-12 19:15:04.651335,Ice Cream,Dessert,2,7.32,3.3,Alice
7200,2025-12-21 20:24:06.215590,Coffee,Drink,2,4.17,2.84,Alice
7201,2026-01-26 02:22:34.841164,Tomahawk,Main,2,38.3,15.57,Alice
7202,2026-02-24 08:48:29.724602,Tomahawk,Main,3,37.75,15.72,Alice
7203,2026-01-05 19:28:05.271089,Soda,Drink,2,3.17,1.45,Bob
7204,2025-12-28 16:20:23.092946,Pizza,Main,1,13.4,6.16,Charlie
7205,2025-12-14 20:47:10.520545,Coffee,Drink,2,3.84,2.13,Bob
7206,2025-12-23 18:42:12.933186,Salad,Appetizer,1,8.55,4.41,Charlie
7207,2026-02-08 19:52:36.382651,Carbonara,Main,3,13.32,8.2,Alice
7208,2026-02-22 19:17:57.299126,Sushi,Main,1,19.29,13.27,Charlie
7209,2025-12-22 06:55:43.231347,Sushi,Main,3,19.78,10.82,Alice
7210,2026-02-04 00:23:46.531205,Salad,Appetizer,2,8.34,5.75,Diana
7211,2026-03-08 20:49:26.605410,Salad,Appetizer,3,8.13,4.28,Bob
7212,2025-12-23 08:34:50.260615,Spring Rolls,Appetizer,1,7.38,3.87,Alice
7213,2026-01-25 20:07:15.430690,Tomahawk,Main,2,32.52,20.05,Diana
7214,2026-02-21 13:24:11.747293,Coffee,Drink,2,3.97,2.52,Diana
7215,2026-03-05 05:34:05.937507,Pizza,Main,2,13.42,9.08,Bob
7216,2026-01-19 11:17:28.644886,Carbonara,Main,1,13.52,7.77,Bob
7217,2026-01-04 13:05:38.299179,Salad,Appetizer,1,8.8,4.6,Charlie
